County,Date,Status,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated,Region,County.FIPS.Character,State.Name,State.FIPS.Character,State.Abb,pop2018,GrowthRate,Density,Detroit
Metro Detroit,2021-08-09T00:00:00Z,Total,777,4,444264,10209,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-10T00:00:00Z,Total,747,6,445011,10215,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-11T00:00:00Z,Total,760,6,445771,10221,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-12T00:00:00Z,Total,731,4,446502,10225,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-13T00:00:00Z,Total,641,6,447143,10231,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-14T00:00:00Z,Total,580,8,447723,10239,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-15T00:00:00Z,Total,483,5,448206,10244,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-16T00:00:00Z,Total,825,10,449031,10254,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-17T00:00:00Z,Total,817,4,449848,10258,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-18T00:00:00Z,Total,836,6,450684,10264,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-19T00:00:00Z,Total,797,9,451481,10273,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-20T00:00:00Z,Total,717,3,452198,10276,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-21T00:00:00Z,Total,547,5,452745,10281,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-22T00:00:00Z,Total,558,5,453303,10286,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-23T00:00:00Z,Total,1032,5,454335,10291,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-24T00:00:00Z,Total,841,12,455176,10303,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-25T00:00:00Z,Total,832,9,456008,10312,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-26T00:00:00Z,Total,774,8,456782,10320,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-27T00:00:00Z,Total,797,7,457579,10327,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-28T00:00:00Z,Total,610,5,458189,10332,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-29T00:00:00Z,Total,570,9,458759,10341,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-30T00:00:00Z,Total,919,12,459678,10353,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-31T00:00:00Z,Total,827,7,460505,10360,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-01T00:00:00Z,Total,752,7,461257,10367,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-02T00:00:00Z,Total,607,11,461864,10378,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-03T00:00:00Z,Total,554,13,462418,10391,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-04T00:00:00Z,Total,480,5,462898,10396,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-05T00:00:00Z,Total,388,12,463286,10408,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-06T00:00:00Z,Total,458,3,463744,10411,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-07T00:00:00Z,Total,862,11,464606,10422,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-08T00:00:00Z,Total,725,7,465331,10429,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-09T00:00:00Z,Total,689,7,466020,10436,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-10T00:00:00Z,Total,714,6,466734,10442,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-11T00:00:00Z,Total,529,10,467263,10452,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-12T00:00:00Z,Total,498,8,467761,10460,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-13T00:00:00Z,Total,900,15,468661,10475,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-14T00:00:00Z,Total,777,14,469438,10489,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-15T00:00:00Z,Total,809,14,470247,10503,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-16T00:00:00Z,Total,701,9,470948,10512,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-17T00:00:00Z,Total,778,12,471726,10524,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-18T00:00:00Z,Total,554,9,472280,10533,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-19T00:00:00Z,Total,541,11,472821,10544,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-20T00:00:00Z,Total,943,8,473764,10552,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-21T00:00:00Z,Total,889,18,474653,10570,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-22T00:00:00Z,Total,803,10,475456,10580,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-23T00:00:00Z,Total,841,16,476297,10596,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-24T00:00:00Z,Total,756,7,477053,10603,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-25T00:00:00Z,Total,599,7,477652,10610,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-26T00:00:00Z,Total,578,10,478230,10620,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-27T00:00:00Z,Total,1098,13,479328,10633,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-28T00:00:00Z,Total,1051,11,480379,10644,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-29T00:00:00Z,Total,934,18,481313,10662,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-09-30T00:00:00Z,Total,920,12,482233,10674,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-01T00:00:00Z,Total,990,14,483223,10688,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-02T00:00:00Z,Total,724,10,483947,10698,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-03T00:00:00Z,Total,708,7,484655,10705,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-04T00:00:00Z,Total,1206,11,485861,10716,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-05T00:00:00Z,Total,1063,17,486924,10733,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-06T00:00:00Z,Total,1137,9,488061,10742,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-07T00:00:00Z,Total,944,16,489005,10758,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-08T00:00:00Z,Total,875,11,489880,10769,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-09T00:00:00Z,Total,717,11,490597,10780,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-10T00:00:00Z,Total,735,12,491332,10792,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-11T00:00:00Z,Total,1224,14,492556,10806,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-12T00:00:00Z,Total,1085,13,493641,10819,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-13T00:00:00Z,Total,1119,14,494760,10833,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-14T00:00:00Z,Total,1010,14,495770,10847,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-15T00:00:00Z,Total,1276,20,497046,10867,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-16T00:00:00Z,Total,726,17,497772,10884,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-17T00:00:00Z,Total,737,11,498509,10895,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-18T00:00:00Z,Total,1640,9,500149,10904,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-19T00:00:00Z,Total,1456,17,501605,10921,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-20T00:00:00Z,Total,1298,20,502903,10941,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-21T00:00:00Z,Total,1006,20,503909,10961,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-22T00:00:00Z,Total,857,9,504766,10970,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-23T00:00:00Z,Total,656,12,505422,10982,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-24T00:00:00Z,Total,610,18,506032,11000,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-25T00:00:00Z,Total,1135,10,507167,11010,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-26T00:00:00Z,Total,1179,14,508346,11024,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-27T00:00:00Z,Total,1176,25,509522,11049,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-28T00:00:00Z,Total,1113,21,510635,11070,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-29T00:00:00Z,Total,1089,14,511724,11084,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-30T00:00:00Z,Total,830,10,512554,11094,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-10-31T00:00:00Z,Total,819,16,513373,11110,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-01T00:00:00Z,Total,1601,17,514974,11127,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-02T00:00:00Z,Total,1433,21,516407,11148,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-03T00:00:00Z,Total,1563,11,517970,11159,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-04T00:00:00Z,Total,1428,27,519398,11186,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-05T00:00:00Z,Total,1491,16,520889,11202,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-06T00:00:00Z,Total,1133,10,522022,11212,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-07T00:00:00Z,Total,1035,24,523057,11236,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-08T00:00:00Z,Total,1892,21,524949,11257,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-09T00:00:00Z,Total,1901,26,526850,11283,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-10T00:00:00Z,Total,1850,21,528700,11304,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-11T00:00:00Z,Total,1693,28,530393,11332,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-12T00:00:00Z,Total,2031,17,532424,11349,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-13T00:00:00Z,Total,1297,29,533721,11378,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-14T00:00:00Z,Total,1225,23,534946,11401,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-15T00:00:00Z,Total,2420,26,537366,11427,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-16T00:00:00Z,Total,2106,24,539472,11451,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-17T00:00:00Z,Total,2276,26,541748,11477,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-18T00:00:00Z,Total,2206,20,543954,11497,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-19T00:00:00Z,Total,1983,23,545937,11520,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-20T00:00:00Z,Total,1524,21,547461,11541,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-21T00:00:00Z,Total,1297,36,548758,11577,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-22T00:00:00Z,Total,2590,27,551348,11604,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-23T00:00:00Z,Total,2340,35,553688,11639,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-24T00:00:00Z,Total,2270,34,555958,11673,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-25T00:00:00Z,Total,765,31,556723,11704,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-26T00:00:00Z,Total,1884,34,558607,11738,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-27T00:00:00Z,Total,1606,35,560213,11773,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-28T00:00:00Z,Total,1665,30,561878,11803,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-29T00:00:00Z,Total,3137,49,565015,11852,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-11-30T00:00:00Z,Total,2907,44,567922,11896,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-01T00:00:00Z,Total,2772,38,570694,11934,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-02T00:00:00Z,Total,2409,46,573103,11980,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-03T00:00:00Z,Total,2244,45,575347,12025,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-04T00:00:00Z,Total,1524,38,576871,12063,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-05T00:00:00Z,Total,1475,43,578346,12106,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-06T00:00:00Z,Total,2598,51,580944,12157,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-07T00:00:00Z,Total,2237,45,583181,12202,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-08T00:00:00Z,Total,2174,46,585355,12248,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-09T00:00:00Z,Total,2153,48,587508,12296,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-10T00:00:00Z,Total,1952,46,589460,12342,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-11T00:00:00Z,Total,1353,41,590813,12383,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-12T00:00:00Z,Total,1366,36,592179,12419,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-13T00:00:00Z,Total,2546,35,594725,12454,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-14T00:00:00Z,Total,2267,36,596992,12490,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-15T00:00:00Z,Total,2307,53,599299,12543,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-16T00:00:00Z,Total,2312,37,601611,12580,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-17T00:00:00Z,Total,2181,23,603792,12603,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-18T00:00:00Z,Total,1677,37,605469,12640,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-19T00:00:00Z,Total,1663,27,607132,12667,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-20T00:00:00Z,Total,3378,32,610510,12699,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-21T00:00:00Z,Total,3781,33,614291,12732,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-22T00:00:00Z,Total,5008,16,619299,12748,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-23T00:00:00Z,Total,5041,10,624340,12758,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-24T00:00:00Z,Total,3071,7,627411,12765,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-25T00:00:00Z,Total,1384,12,628795,12777,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-26T00:00:00Z,Total,3721,5,632516,12782,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-27T00:00:00Z,Total,6723,7,639239,12789,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-28T00:00:00Z,Total,3075,19,642314,12808,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-12-29T00:00:00Z,Total,224,0,642538,12808,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
